,Name,Category,Style,Star,Date,Rating,ReviewTitle,Review,Sentiment
116,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Feb-22,5,Delicious food,Brought my family for their first time experience of Turkish food. They just can’t stop raving on how good the kebab and hummus is!,negative
117,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Dec-21,5,Great food and service,"The restaurant was comfortable, and the food was excellent. Will definitely be eating there again. Well recommended.",positive
118,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Oct-21,5,Best service,Enjoyed the food and the service. The staff knows every single dish and are able to advice according to your taste. Very patient even for a pain like Me. Best kunefe of Arab street !,positive
119,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Apr-21,5,The kunefe is a must try!!!,The kunefe is a must try!!! Creamy yummy goodness! The pistachio really adds a great finishing touch to this sweet dessert goodness. Book early to avoid disappointment.,positive
120,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Oct-19,4,Tasty turkish food,"Pleasant helpful service. Felt like the dishes were cooked with love. In an area of many turkish restaurants. I would highly recommend this. Clean , comfortable , nice ambience and its all about the food. No silly tourist stuff.",positive
121,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Oct-19,3,Average-Average+,It’s alright. Nothing spectacular. The restaurant has a decent ambiance. Serves alcohol as well. But the food is just about average,positive
122,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Sep-19,1,Mediocre food & wine,Absolute cluster**** with the bill. I wouldn’t recommend. There are better places to eat & receive service in Arab Street.,negative
123,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Sep-19,3,Tasty Turkish food,"I visited to Alaturka at Arab street. We enjoyed Turkish foods. Their dishes are tasty. Meze Tabagi, kebab, Turkish Pizza... And their service is good.",positive
124,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Jul-19,5,"Excellent food, one of the best we have eaten so far.",Excellent honest turkish food. The platter was a good portion and was very delicious. The falafel was very good. The best was the desserts. The pricing is reasonable.,positive
125,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Jun-19,5,Farewell lunch,Excellent food with a coolest beer to follow. The staff also deserves good marks too. It's always a good return.,positive
126,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Feb-19,4,Mixed Meze and falafel lunch,"Back to this restaurant for lunch, having visited here many times in the past. Their mixed meze and falafels are great, washed down with homemade lemonade. Good service and great location for people watching!",positive
127,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Jan-19,5,EXCELLENT Turkish food,"We spent a number of holidays in Turkey, and can confirm that they serve really good Turkish food. This restaurant was also recommended in our guide. Very friendly people, and you do not need to order drinks as they serve you plenty of water.",negative
128,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Oct-18,5,Anklets,One of the best Turkish restaurants in town! Don’t miss the lavaash 👍🏻 And the mixed kebab plater.,positive
129,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Oct-18,4,Nice arabic food,The waiter was very friendly and helped us with pur choose. The food was very delicious but also a little pricy. But this was okay since the food had a very authentic taste. I would recommend this restaurant to anyone visiting the sultan mosque.,positive
130,Alaturka,Eatery,"['Restaurants', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",4.0,Sep-18,3,"Good food, skip the ayran","Solid Turkish selection of dishes and mezze although they were already out of some fish items early on a Saturday. The Ayran was like diluted condensed milk, nothing like in Turkey.",positive
131,Alley on 25,Eatery,['Restaurants'],4.5,Mar-23,5,Great food and service,"Food was great and service was impeccable from Horman, Vasu and Zul! Salad, soup and main courses, taste were spot on. However, risotto portion is a little small.",positive
132,Alley on 25,Eatery,['Restaurants'],4.5,Mar-23,5,Great Dinner Experience,"My friend and me had a good time . Wonderful Vegeterian options . Thanks to the team of Horman, Vasu & Zul .",positive
133,Alley on 25,Eatery,['Restaurants'],4.5,Feb-23,5,Dinner at Alley on 25,My wife and I ordered the 3-course dinner set. We enjoyed every item that was served. Yum Yum. Special shout out to Horman who served us promptly and attentively. Cheers to all at alley25!!,positive
134,Alley on 25,Eatery,['Restaurants'],4.5,Feb-23,5,Great Dinner!,The ambience is warm and cozy. The quality of the food is top notch and well prepared. We had a great dinner. We will be back!,positive
135,Alley on 25,Eatery,['Restaurants'],4.5,Jan-23,5,Dinner at Alley on 25,We had a great time! DFood was delicious and Harmon who served us was really nice and helpful. Definitely recommend,positive
136,Alley on 25,Eatery,['Restaurants'],4.5,Jan-23,4,Alley on 25,Nice ambience and very attentive service staff. Variety of food was a tad limited. Would be better if they could expand the variety.,positive
137,Alley on 25,Eatery,['Restaurants'],4.5,Jan-23,5,Good Ambience,"Food is great and ambience is great. Romantic lighting which was what i liked since i'm light sensitive. A minor detail is perhaps the music can be a tad bit softer, especially for songs which were more upbeat.",positive
138,Alley on 25,Eatery,['Restaurants'],4.5,Jan-23,4,Best hotel ever !!,Good breakfast spread! Wonderful service from the team especially Othman and Razif! Andaz Singapore has always been my preferred hotel!!,positive
139,Alley on 25,Eatery,['Restaurants'],4.5,Jan-23,5,Memorable Dinner Experience,The ambience and food experience were great for us. We ordered some Asian cusines for sharing and we thoroughly enjoyed ourselves.,positive
140,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Great service and good variety of food,Had a really great time with my partner on Christmas Eve. The spread (across 3 sections) was large but did not compromise the quality of the food. The wait staff were incredibly attentive as well without being invasive.,positive
141,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Very Nice New Year Eve Dinner,"Came with my family to celebrate the end of 2022! Great food, Great Staff and Great Experience. One of the places I will definitely recommend to people looking for a great dining experience.",positive
142,Alley on 25,Eatery,['Restaurants'],4.5,Jan-23,5,Staff were awesomely friendly!,"Nice atmosphere especially after it's renovation, huge place. Great food selections & wine list. Decent price. Service excellent! Baby friendly.",positive
143,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Great service and food!,Fantastic food and service by the Alley on 25 staff! Thank you! I would highly recommend this place for a good dinner.,positive
144,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Dinner Night,We were served by Horman. Excellent service and perfect ambience. Highly recommended. Will come back again. Thank you!,positive
145,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,4,Alley on 25,Food was good and Served by Horman who was friendly and willing to help. Had a cheerful night here. 😊,positive
146,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,4,Lim,"Attentive and wonderful service , esp by Horman . Good food with reasonable pricing. Definitely a good choice for family celebrations 😀",positive
147,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Breakfast,"We had breakfast at Alley on 25. The service was great from start to end, namely by Caleb, Kean and Thiru. The food isn’t halal but there are many vegan/vegetarian options 👍",positive
148,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Andaz Christmas Eve Buffet,"Services provided by Jonas, Razif and team are fantastic! During the meal, there is magic show and a surprise visit by Santa too! The kids enjoyed themselves very much!",positive
149,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Christmas Eve Dinner,It was a lovely evening for us. The restaurant hired a magician to perform tricks for every table! Super impressive!,positive
150,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Christmas Eve Dinner and birthday celebration,"Food is delicious and the service is efficient. The waiter and waitress were very friendly, making the dinner very enjoyable",positive
151,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Christmas staycation,We stayed at Andaz for a Christmas staycation and tried out Alley on 25 for dinner. The food and and ambience was excellent. Jonas and team provided fantastic service. Would happily go back again for dinner!,positive
152,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Hellman,"Wonderful breakfast served by amazingly attentive and friendly staff, especially grateful to Othman.",positive
153,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,BIRTHDAY DINNER WITH FAMILY,It was my aunt's birthday and we decided to book a spot here! Ambience was great and the foos was even better! Staff were friendly and quick to attend to our needs. Will definitely reccommend:),positive
154,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Birthday,Alley@25 a great place to be in the city centre. Appreciate the service provided by Hormqn & Vasu. Great ambience with good quality tasty food.,positive
155,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Perfect Date Night,We were served by Horman and Vasu. Excellent service and perfect ambience. Highly recommended. Will come back again. Thank you!,positive
156,Alley on 25,Eatery,['Restaurants'],4.5,Dec-22,5,Mr. Dhruva Vishwanathan,Exceptional service .. had a lovely evening 😊. We went for a birthday celebration. The food and service are great the staff was friendly and accommodative. They even surprised us by giving a complimentary cake.,positive
157,Alley on 25,Eatery,['Restaurants'],4.5,Nov-22,5,Cozy and welcoming,Came here on a quiet Sunday afternoon. You can try the delactable the truffle mushroom rissoto and Thai iced tea. We were well served by the friendly Mr Othman.,positive
158,Alley on 25,Eatery,['Restaurants'],4.5,Nov-22,5,Great service,Great service by Horman who was very attentive and made sure we were satisfied with our food. Good place for a chill weekday dinner.,positive
159,Alley on 25,Eatery,['Restaurants'],4.5,Nov-22,5,Valley on 25,"Waiter - Thiruna is a very attentive waiter, his service is top notch and the lazy breakfast buffet is wonderful! Very delicious! Thumbs up to Thiruna service! Salute",positive
160,Alley on 25,Eatery,['Restaurants'],4.5,Nov-22,3,Can try,"Average Service, wasn't asked if I had reservation, went looking for the place myself. layout was confusing for first timer. Service crew was new on the job, was little confused too",negative
161,Alley on 25,Eatery,['Restaurants'],4.5,Oct-22,5,Birthday celebration,The drunken seafood & salmon papilotte are delicious! The soft serve also very pretty presentation. We were served by a very experienced server named Othman! Superb service!,positive
162,Alley on 25,Eatery,['Restaurants'],4.5,Oct-22,3,Food,Was served mussels that was obviously dead before cooking as it did not open after cooking. Grill Chicken was dry.,negative
163,Alley on 25,Eatery,['Restaurants'],4.5,Jul-22,3,Average but somewhat pricey,Food was average. Selection was limited as many items were not available during our visit. Portion is very small for the price (many other restaurants around with better value for money) - not filling at all. Probably might not come here again.,negative
164,Alley on 25,Eatery,['Restaurants'],4.5,Jul-22,5,Wonderful stay,"Wonderful hotel and staff! Extremely kind and helpful. Multicultural meals, a perfect service. Jeff especially took good care of us during breakfast.",positive
